ID,Description,setSize,enrichmentScore,NES,pvalue,FDR_corrected_p,BY_corrected_p
GO:0034613,cellular protein localization,433,-0.24386117123155182,-1.4355157500037166,0.0012449258328545458,0.01639364068672236,0.13825317157671133
GO:0017148,negative regulation of translation,59,-0.40715584667218485,-1.7807895411920263,0.0013083761350727672,0.017055389712401402,0.14383392714749954
GO:0034250,positive regulation of cellular amide metabolic process,47,-0.43911096278193623,-1.8409223087257496,0.0013083948713891816,0.017055389712401402,0.14383392714749954
GO:0016236,macroautophagy,101,-0.3506340359372727,-1.6968666310654048,0.0013476637153872787,0.017478995223188777,0.14740633711322243
GO:0007166,cell surface receptor signaling pathway,375,-0.2504832148536394,-1.45345130890091,0.0013781387344696282,0.017784880368330553,0.14998597102506636
GO:0042176,regulation of protein catabolic process,105,-0.3406119734871897,-1.6673284685471856,0.0014142188304017069,0.018159695528690574,0.15314691530004831
GO:0016053,organic acid biosynthetic process,78,0.3647024122715733,1.6705893789586974,0.001512904721905531,0.019330728154644435,0.16302263343074103
GO:0009636,response to toxic substance,52,0.4156283749822407,1.740369737769639,0.0015403013868897357,0.01958383191902664,0.16515714392981437
GO:0007599,hemostasis,46,0.43886233517610856,1.795023123642484,0.001581616694038794,0.02001055238879474,0.16875582340861534
GO:1903364,positive regulation of cellular protein catabolic process,39,-0.4592081444708866,-1.8419989982486313,0.0018092285058453406,0.022778628163838167,0.19209995192635038
GO:0045727,positive regulation of translation,42,-0.4540156441881905,-1.841509326463742,0.0018430529183532942,0.023091842632377926,0.1947413965259266
GO:0031047,gene silencing by RNA,36,-0.48802415588879633,-1.9149462118391374,0.0018808588039903626,0.023374296232820523,0.19712342421768134
GO:0050776,regulation of immune response,136,-0.321260036882574,-1.6509986754991108,0.0018837092663412122,0.023374296232820523,0.19712342421768134
GO:0035194,post-transcriptional gene silencing by RNA,29,-0.5005325761093249,-1.8608737288596993,0.0019017606435459689,0.02348537904780931,0.19806022353964692
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,18,0.578410239509249,1.8519639337522915,0.0019271011074273481,0.02368499027747612,0.19974361322172746
GO:0071356,cellular response to tumor necrosis factor,46,-0.4303436320290672,-1.785684896983467,0.0019783328342096703,0.023987308022865292,0.2022931620329214
GO:0010833,telomere maintenance via telomere lengthening,30,-0.49352685309957306,-1.8534665116287161,0.0019795802436537416,0.023987308022865292,0.2022931620329214
GO:0032204,regulation of telomere maintenance,30,-0.49346608920947316,-1.8532383095872078,0.0019795802436537416,0.023987308022865292,0.2022931620329214
GO:0070661,leukocyte proliferation,49,-0.4184103822146006,-1.7691044671149945,0.0019915776996758854,0.02401991608814701,0.20256815698555747
GO:2001235,positive regulation of apoptotic signaling pathway,29,-0.49998338558481314,-1.8588319552210153,0.002012539432421894,0.024027628156091,0.20263319548878242
GO:0006418,tRNA aminoacylation for protein translation,22,-0.5446253913600747,-1.9227570928123756,0.0020171270250561616,0.024027628156091,0.20263319548878242
GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling,45,-0.42473064132322697,-1.7559676217865599,0.0020201454125810723,0.024027628156091,0.20263319548878242
GO:0090288,negative regulation of cellular response to growth factor stimulus,10,0.7220731944871559,1.9882049980742098,0.0020769983208681385,0.024328355447784264,0.20516933146069877
GO:0006457,protein folding,76,-0.36073929368793733,-1.6637669261640329,0.0020828582519419017,0.024328355447784264,0.20516933146069877
GO:0008219,cell death,436,-0.2397916955758868,-1.4121061488429971,0.002084209220591043,0.024328355447784264,0.20516933146069877
GO:0034249,negative regulation of cellular amide metabolic process,61,-0.3992328921823401,-1.7560006202217904,0.0020922024516219274,0.024328355447784264,0.20516933146069877
GO:0098542,defense response to other organism,152,-0.30146002868604405,-1.5553394015406037,0.0020984918783699103,0.024328355447784264,0.20516933146069877
GO:0006954,inflammatory response,109,-0.3332185092786298,-1.6419727244994344,0.002101984992195231,0.024328355447784264,0.20516933146069877
GO:0042180,cellular ketone metabolic process,50,0.428026215044827,1.7857786196325194,0.002130359937807438,0.02454669196196874,0.2070106378632147
GO:0007596,blood coagulation,45,0.4225202273167421,1.712458479764656,0.0022047488804486388,0.025290919379724164,0.21328696188697888
GO:0032200,telomere organization,42,-0.4513253327642465,-1.8305972937139823,0.0022226023268671416,0.025382905334708373,0.21406271086550688
GO:0051090,regulation of DNA-binding transcription factor activity,71,-0.3753102522974853,-1.713040370571123,0.002246697513727924,0.025545049704545252,0.21543012972088116
GO:0050851,antigen receptor-mediated signaling pathway,34,-0.4780669899003523,-1.8338905876872966,0.0023943185104885116,0.027097964691726664,0.22852639224545424
GO:0071897,DNA biosynthetic process,53,-0.41022019995832476,-1.7668363605572628,0.002404275054012168,0.027097964691726664,0.22852639224545424
GO:0007030,Golgi organization,41,-0.4514433687169562,-1.828583334155504,0.0024783287004396474,0.02781115815580317,0.2345409963374067
GO:0017004,cytochrome complex assembly,10,0.7150149481707797,1.968770346973742,0.0025030397677256832,0.027966864244588694,0.235854118969516
GO:0001501,skeletal system development,56,0.39910059493925115,1.7042542781002965,0.0025572394477354913,0.02844928885605734,0.23992257050244625
GO:0051384,response to glucocorticoid,27,0.5136564354686677,1.842938903469528,0.0026833074661228727,0.029723676266365386,0.25066991483305723
GO:0031960,response to corticosteroid,32,0.4742568608236001,1.7838781229432532,0.002733220652011286,0.030147190183081745,0.254241552354693
GO:0006886,intracellular protein transport,249,-0.2625442990808449,-1.465377286916288,0.002960019812497329,0.03240231415533959,0.2732597831077822
GO:0002768,immune response-regulating cell surface receptor signaling pathway,44,-0.43553176665603816,-1.7851817025783756,0.0029627842466718878,0.03240231415533959,0.2732597831077822
GO:1904356,regulation of telomere maintenance via telomere lengthening,23,-0.5346291325373143,-1.901832790724114,0.003058887012683303,0.03330465500697606,0.28086953172713636
GO:0000289,nuclear-transcribed mRNA poly(A) tail shortening,10,-0.7323424838422457,-2.006912852254979,0.00307109953183274,0.03330465500697606,0.28086953172713636
GO:0044093,positive regulation of molecular function,290,-0.25716861547304265,-1.457461663426895,0.0032246545084243772,0.03482357023532769,0.2936790626720141
GO:0006694,steroid biosynthetic process,27,0.5068356475960609,1.8184667184549068,0.0033212872535764997,0.035714210469196206,0.30119013598508704
GO:0006278,RNA-dependent DNA biosynthetic process,28,-0.5006471426464915,-1.866911251942511,0.0033486396487971645,0.035714210469196206,0.30119013598508704
GO:0007004,telomere maintenance via telomerase,28,-0.5006471426464915,-1.866911251942511,0.0033486396487971645,0.035714210469196206,0.30119013598508704
GO:0006085,acetyl-CoA biosynthetic process,10,0.7044198567392737,1.9395971081663732,0.0034261332409762616,0.036390328785842516,0.30689207269479957
GO:0006952,defense response,217,-0.26763667745646963,-1.4654523561487962,0.003469685194693748,0.03662231440965342,0.3088484867009962
GO:0006334,nucleosome assembly,35,-0.46303627105645917,-1.7984714733717426,0.0034763529757323077,0.03662231440965342,0.3088484867009962
GO:0032768,regulation of monooxygenase activity,11,0.6742899932947493,1.9228443947852576,0.003539463992934295,0.03713559579578624,0.3131771639545869
GO:0032206,positive regulation of telomere maintenance,20,-0.5503692670803024,-1.8844953492755285,0.0035777930625084096,0.03738576475438949,0.3152869242340686
GO:1901361,organic cyclic compound catabolic process,144,-0.3101707944569673,-1.59806996842932,0.0036051974389479306,0.03752022012066375,0.3164208322645148
GO:0048193,Golgi vesicle transport,99,-0.33714395028334954,-1.6262221503744296,0.0036970496029975594,0.037696641987847855,0.31790865813186125
GO:0003013,circulatory system process,72,0.3640664134249951,1.6372852409414163,0.0037109030828030216,0.037696641987847855,0.31790865813186125
GO:0050817,coagulation,46,0.41884615956142224,1.713153491196508,0.0037179912340138672,0.037696641987847855,0.31790865813186125
GO:0043122,regulation of I-kappaB kinase/NF-kappaB signaling,55,-0.4015734281345678,-1.737004760633447,0.003726094064949639,0.037696641987847855,0.31790865813186125
GO:0000045,autophagosome assembly,25,-0.4947305363339106,-1.789263202959565,0.003740590307465446,0.037696641987847855,0.31790865813186125
GO:1905037,autophagosome organization,25,-0.4947305363339106,-1.789263202959565,0.003740590307465446,0.037696641987847855,0.31790865813186125
GO:0030198,extracellular matrix organization,33,0.4615592524131884,1.7557562089686247,0.0037535982142103447,0.037696641987847855,0.31790865813186125
GO:0043062,extracellular structure organization,33,0.4615592524131884,1.7557562089686247,0.0037535982142103447,0.037696641987847855,0.31790865813186125
GO:0045229,external encapsulating structure organization,33,0.4615592524131884,1.7557562089686247,0.0037535982142103447,0.037696641987847855,0.31790865813186125
GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,23,0.5177370489119452,1.7769577142759687,0.0038965207915049272,0.03891014736125098,0.3281425634494425
GO:2000113,negative regulation of cellular macromolecule biosynthetic process,312,-0.24448831670678883,-1.4013949453604717,0.0039045827844106954,0.03891014736125098,0.3281425634494425
GO:0060338,regulation of type I interferon-mediated signaling pathway,11,-0.6786079204964821,-1.9075093277091393,0.003940763436051888,0.0390350610669569,0.32919600339711863
GO:0034097,response to cytokine,176,-0.28816793688141557,-1.5365432996766657,0.003956984509145237,0.0390350610669569,0.32919600339711863
GO:0051052,regulation of DNA metabolic process,95,-0.3347129014201476,-1.5998992855211314,0.003962489732484583,0.0390350610669569,0.32919600339711863
GO:0072330,monocarboxylic acid biosynthetic process,49,0.4102884457934179,1.7052594162933905,0.003981129549500852,0.0390695641340749,0.32948697954752626
GO:0002224,toll-like receptor signaling pathway,28,-0.49586909405038654,-1.849093927271001,0.004038245803650347,0.03918312939556972,0.33044471418882
GO:0019827,stem cell population maintenance,28,-0.49462103348000935,-1.8444399142477244,0.004038245803650347,0.03918312939556972,0.33044471418882
GO:0098727,maintenance of cell number,28,-0.49462103348000935,-1.8444399142477244,0.004038245803650347,0.03918312939556972,0.33044471418882
GO:0006749,glutathione metabolic process,18,0.5539634750272304,1.7736898593582282,0.004094556004099655,0.03936047880908562,0.3319403623712095
GO:0033962,P-body assembly,10,-0.7196964112597064,-1.9722575288831965,0.004102273847208071,0.03936047880908562,0.3319403623712095
GO:0072599,establishment of protein localization to endoplasmic reticulum,14,-0.6191517082529844,-1.888424220525749,0.004102273847208071,0.03936047880908562,0.3319403623712095
GO:1901566,organonitrogen compound biosynthetic process,471,-0.22941995562683934,-1.355590708760459,0.004224729782945625,0.040385287295491325,0.34058292238651294
GO:0046031,ADP metabolic process,23,0.5118787406956464,1.7568510481615087,0.004341824681482719,0.041351474180468265,0.34873110641326627
GO:0035195,gene silencing by miRNA,28,-0.4916260240001997,-1.8332715355209948,0.004402042297181324,0.04177084988612131,0.3522678449874937
GO:0051123,RNA polymerase II preinitiation complex assembly,12,0.6354411877246338,1.8560901462906216,0.004505255080537142,0.04244849868332574,0.3579826887625274
GO:0007041,lysosomal transport,39,-0.43426020933883375,-1.7419265755903555,0.0045063497246149754,0.04244849868332574,0.3579826887625274
GO:0038093,Fc receptor signaling pathway,11,-0.6710166872160125,-1.886171014592019,0.004552902924249428,0.04268447577368566,0.35997276416951907
GO:0034502,protein localization to chromosome,29,-0.4742494545852677,-1.763158669558819,0.004564477068398776,0.04268447577368566,0.35997276416951907
GO:0016192,vesicle-mediated transport,346,-0.2376532778697363,-1.3763035321526131,0.00461036940178044,0.042957990707564314,0.36227940903291084
GO:0048754,branching morphogenesis of an epithelial tube,18,0.5501850220565884,1.761591943123299,0.004758521350337557,0.044178933831731056,0.37257603944323486
GO:0009966,regulation of signal transduction,495,-0.22349384229177086,-1.3299534230466916,0.0047923573463042185,0.04433359968032684,0.3738803893745036
GO:0002429,immune response-activating cell surface receptor signaling pathway,43,-0.4258750537161532,-1.7321266193993898,0.004869033441077408,0.044722332069113135,0.37715870239058824
GO:0002757,immune response-activating signal transduction,43,-0.4258750537161532,-1.7321266193993898,0.004869033441077408,0.044722332069113135,0.37715870239058824
GO:0002376,immune system process,376,-0.23500771962835493,-1.3661092897655684,0.004993085248493393,0.04569912420695548,0.3853963241372499
GO:0043038,amino acid activation,23,-0.5145762019922766,-1.8304986292659295,0.005043570757784151,0.04583611311915808,0.3865515984259069
GO:0043039,tRNA aminoacylation,23,-0.5145762019922766,-1.8304986292659295,0.005043570757784151,0.04583611311915808,0.3865515984259069
GO:2000278,regulation of DNA biosynthetic process,34,-0.4560704475490795,-1.749510672671469,0.0051202637910886814,0.04622975256414742,0.3898712943230819
GO:0045047,protein targeting to ER,13,-0.6304510964826796,-1.8925003197146588,0.005122707955577746,0.04622975256414742,0.3898712943230819
GO:0006536,glutamate metabolic process,12,0.6269004693904362,1.8311431591443976,0.0052856780313001025,0.04753426828845145,0.40087272101671406
GO:0060191,regulation of lipase activity,12,0.6244067877398396,1.8238592467555397,0.005498520992820963,0.049254283273322985,0.41537819489906885
GO:0072593,reactive oxygen species metabolic process,49,0.40101762542771613,1.6667276129061281,0.005515105721034616,0.049254283273322985,0.41537819489906885
GO:1901617,organic hydroxy compound biosynthetic process,38,0.42981599982931834,1.683611819724748,0.00559498627339677,0.04979537783323126,0.4199414301474058
GO:0060759,regulation of response to cytokine stimulus,33,-0.45410682918432543,-1.7361351718186855,0.005624151387555135,0.049815028857450754,0.42010715394695686
GO:0019882,antigen processing and presentation,15,-0.5928719772729112,-1.8420027270398869,0.005635795593326471,0.049815028857450754,0.42010715394695686
GO:0046390,ribose phosphate biosynthetic process,62,0.3725841115621603,1.6263726238633363,0.005673019927697189,0.04997291615490254,0.4214386714567961
GO:0042060,wound healing,76,0.35277700214690744,1.605573904588343,0.005906784249076685,0.05185513655396913,0.43731207900244884
GO:2000106,regulation of leukocyte apoptotic process,16,-0.5786448571871508,-1.8274394343733658,0.00596720989241693,0.05220802960111219,0.440288146608616
GO:0033013,tetrapyrrole metabolic process,18,0.5420157142786186,1.735435311834478,0.00601268277147049,0.05242815619312613,0.4421445493489145
GO:0032355,response to estradiol,24,0.4920833520185322,1.7254011069588562,0.006160375800698714,0.05353511764849623,0.45147993341293396
GO:0010466,negative regulation of peptidase activity,41,0.42262613924590964,1.675258128713521,0.00622046673716555,0.053806329798908016,0.4537671581167752
