p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,external_gene_name,ensembl_gene_id,description,human_ortholog,humangene,human_description
3.8787604112663104e-44,-0.8263060852293203,0.052,0.365,2.8062831575511755e-40,CCNG2,CCNG2,ENSNFUG00015000288,cyclin-G2-like,ENSG00000138764,CCNG2,cyclin G2
3.8787604112663104e-44,-0.8263060852293203,0.052,0.365,2.8062831575511755e-40,CCNG2,CCNG2,ENSNFUG00015014347,cyclin-G2-like,ENSG00000138764,CCNG2,cyclin G2
9.255779001256422e-44,1.1773765811279724,0.483,0.081,6.696556107409022e-40,parp1,parp1,ENSNFUG00015004671,poly(ADP-ribose) polymerase 1,ENSG00000143799,PARP1,poly(ADP-ribose) polymerase 1
2.6061823724351848e-43,0.520331834893935,1,1,1.8855729464568562e-39,hsp90ab1,hsp90ab1,ENSNFUG00015000474,heat shock protein 90 alpha family class B member 1,ENSG00000096384,HSP90AB1,heat shock protein 90 alpha family class B member 1
3.490209223675496e-43,-0.8903799344149421,0.749,0.909,2.5251663733292213e-39,ALOXE3,ALOXE3,ENSNFUG00015002270,arachidonate lipoxygenase 3,ENSG00000179148,ALOXE3,arachidonate lipoxygenase 3
7.228630012563181e-43,0.30581821307574586,1,1,5.2299138140894615e-39,chst10,chst10,ENSNFUG00015021219,carbohydrate sulfotransferase 10,ENSG00000115526,CHST10,carbohydrate sulfotransferase 10
2.2868220389575374e-42,-0.6477638654090477,0.009,0.252,1.6545157451857783e-38,ENSNFUG00015003136,,ENSNFUG00015003136,NA,ENSG00000187475,H1-6,"H1.6 linker histone, cluster member"
4.292261160012865e-42,-0.9174804050777687,0.04,0.326,3.105450949269308e-38,HYLS1,HYLS1,ENSNFUG00015011348,HYLS1 centriolar and ciliogenesis associated,ENSG00000198331,HYLS1,HYLS1 centriolar and ciliogenesis associated
5.273095020613917e-42,-0.899387640698077,0.26,0.652,3.815084247414169e-38,SEPT6,SEPT6,ENSNFUG00015009500,septin 6,ENSG00000125354,SEPTIN6,septin 6
5.978337680650124e-42,0.31317577458031387,1,1,4.325327311950365e-38,rps7,rps7,ENSNFUG00015013584,ribosomal protein S7,ENSG00000171863,RPS7,ribosomal protein S7
9.737764604939131e-42,-0.7938148973904503,0.039,0.323,7.045272691673462e-38,CRTAC1A,CRTAC1A,ENSNFUG00015013043,cartilage acidic protein 1-like,ENSG00000095713,CRTAC1,cartilage acidic protein 1
1.0288447999155228e-41,0.316689364520248,1,1,7.443692127388807e-38,SLC25A6,SLC25A6,ENSNFUG00015004935,ADP/ATP translocase 2-like,ENSG00000005022,SLC25A5,solute carrier family 25 member 5
2.975762595127165e-41,-0.7248368652765995,0.043,0.328,2.152964237574504e-37,mindy3,mindy3,ENSNFUG00015017470,MINDY lysine 48 deubiquitinase 3,ENSG00000148481,MINDY3,MINDY lysine 48 deubiquitinase 3
5.473714879597626e-41,-0.6715243464621741,0.018,0.269,3.9602327153888826e-37,KIF20B,KIF20B,ENSNFUG00015017345,kinesin-like protein KIF20B,ENSG00000138182,KIF20B,kinesin family member 20B
9.347223612888987e-41,0.32584456157892916,1,1,6.762716283925182e-37,RPL7,RPL7,ENSNFUG00015012915,ribosomal protein L7,ENSG00000147604,RPL7,ribosomal protein L7
3.0348767795804974e-40,0.3179172694814003,1,1,2.19573335002649e-36,rps3,rps3,ENSNFUG00015015649,ribosomal protein S3,ENSG00000149273,RPS3,ribosomal protein S3
1.641977898836826e-39,-0.4860097984134981,0.996,0.99,1.1879710098084436e-35,ENSNFUG00015020436,,ENSNFUG00015020436,NA,,NA,NA
4.354462789905609e-39,0.6920511884808405,0.982,0.916,3.1504538284967083e-35,RSL24D1,RSL24D1,ENSNFUG00015023247,ribosomal L24 domain containing 1,ENSG00000137876,RSL24D1,ribosomal L24 domain containing 1
9.08992483162535e-39,0.29797697551496594,0.997,0.998,6.57656061568094e-35,FAUA,FAUA,ENSNFUG00015010861,FAU ubiquitin like and ribosomal protein S30 fusion,ENSG00000149806,FAU,FAU ubiquitin like and ribosomal protein S30 fusion
1.224957418926106e-38,-0.8918188855830325,0.717,0.931,8.862566925930377e-35,cxcr4b,NA,NA,NA,NA,NA,NA
1.3760358179603837e-38,-1.029315160766251,0.36,0.706,9.955619142943376e-35,TOP1L,TOP1L,ENSNFUG00015015254,DNA topoisomerase I,ENSG00000198900,TOP1,DNA topoisomerase I
1.5403705058256164e-38,-0.7806189174272831,0.154,0.521,1.1144580609648334e-34,CTCF,CTCF,ENSNFUG00015009020,transcriptional repressor CTCF-like,,NA,NA
2.0594938647706357e-38,-0.9466374644629711,0.585,0.859,1.490043811161555e-34,ATPV0E1,ATPV0E1,ENSNFUG00015008714,ATPase H+ transporting V0 subunit e1,ENSG00000113732,ATP6V0E1,ATPase H+ transporting V0 subunit e1
2.4843117707618546e-38,-1.1185345188182299,0.388,0.704,1.7973995661462018e-34,SOD2,SOD2,ENSNFUG00015011560,superoxide dismutase 2,ENSG00000112096,SOD2,superoxide dismutase 2
3.226852141425323e-38,1.0579789790158811,0.392,0.037,2.334627524321221e-34,Nfu-g-1-001533,NA,NA,NA,NA,NA,NA
3.4500840403082436e-38,-1.0047318526942755,0.31,0.681,2.4961358031630143e-34,lig1,lig1,ENSNFUG00015020384,"ligase I, DNA, ATP-dependent",ENSG00000105486,LIG1,DNA ligase 1
5.088725326206358e-38,-0.8318357389747777,0.622,0.884,3.6816927735103e-34,ATPIF1A,ATPIF1A,ENSNFUG00015017174,ATP synthase inhibitory factor subunit 1,,NA,NA
8.531581519158281e-38,-0.8448377103793396,0.109,0.432,6.172599229111016e-34,HAUS7,HAUS7,ENSNFUG00015008930,HAUS augmin like complex subunit 7,ENSG00000213397,HAUS7,HAUS augmin like complex subunit 7
9.072763762541278e-38,-0.9027449608623449,0.125,0.452,6.564144582198615e-34,HP1BP3,HP1BP3,ENSNFUG00015013184,heterochromatin protein 1 binding protein 3,ENSG00000127483,HP1BP3,heterochromatin protein 1 binding protein 3
2.426798882181811e-37,-0.955780610129759,0.282,0.654,1.7557889912585403e-33,NSL1,NSL1,ENSNFUG00015007438,NSL1 component of MIS12 kinetochore complex,ENSG00000117697,NSL1,NSL1 component of MIS12 kinetochore complex
3.100648055013961e-37,-0.5452905797154957,0.004,0.21,2.2433188678026005e-33,ANLN,ANLN,ENSNFUG00015009047,anillin actin binding protein,ENSG00000011426,ANLN,anillin actin binding protein
5.4342293026776e-37,-0.7295823015158951,0.013,0.235,3.9316649004872436e-33,ENSNFUG00015025333,,ENSNFUG00015025333,NA,,NA,NA
5.9714477724463065e-37,-0.5806280317290752,0.01,0.23,4.320342463364903e-33,ofd1,ofd1,ENSNFUG00015008828,OFD1 centriole and centriolar satellite protein,ENSG00000046651,OFD1,OFD1 centriole and centriolar satellite protein
6.2909818696033e-37,-0.8652603363302872,0.288,0.659,4.5515253826579874e-33,AHCY,AHCY,ENSNFUG00015004795,adenosylhomocysteinase,ENSG00000101444,AHCY,adenosylhomocysteinase
1.0549874579881654e-35,-0.941393141302302,0.489,0.775,7.632834258544376e-32,calr3b,calr3b,ENSNFUG00015005017,calreticulin 3b,ENSG00000269058,CALR3,calreticulin 3
1.1129611648884836e-35,-0.47739558726980175,0.006,0.21,8.052274027968179e-32,HELQ,HELQ,ENSNFUG00015003789,"helicase, POLQ like",ENSG00000163312,HELQ,"helicase, POLQ like"
1.6653151203060796e-35,-0.9806064324527021,0.208,0.558,1.2048554895414485e-31,DEK,DEK,ENSNFUG00015007532,DEK proto-oncogene,ENSG00000124795,DEK,DEK proto-oncogene
2.3786792518971182e-35,-0.8491195720914297,0.382,0.746,1.720974438747565e-31,hnrnpr,hnrnpr,ENSNFUG00015017206,heterogeneous nuclear ribonucleoprotein R,ENSG00000125944,HNRNPR,heterogeneous nuclear ribonucleoprotein R
9.321457081501834e-35,0.3058833486602808,1,1,6.744074198466577e-31,RPL10A,RPL10A,ENSNFUG00015023812,ribosomal protein L10a,ENSG00000198755,RPL10A,ribosomal protein L10a
4.037888888148813e-34,0.2687306703547998,1,1,2.921412610575666e-30,RPS3A,RPS3A,ENSNFUG00015012205,ribosomal protein S3A,ENSG00000145425,RPS3A,ribosomal protein S3A
5.677483521408477e-33,-0.8346967407339265,0.213,0.546,4.1076593277390333e-29,CERS5,CERS5,ENSNFUG00015016810,ceramide synthase 5-like,ENSG00000139624,CERS5,ceramide synthase 5
5.8154720664323233e-33,0.27878864677098747,1,1,4.207494040063786e-29,rpl8,rpl8,ENSNFUG00015012104,ribosomal protein L8,ENSG00000161016,RPL8,ribosomal protein L8
7.227786084947396e-33,-0.8378707640827732,0.392,0.728,5.229303232459441e-29,idh1,idh1,ENSNFUG00015016215,engrailed homeobox 1,ENSG00000138413,IDH1,isocitrate dehydrogenase (NADP(+)) 1
2.0543345716242043e-32,-0.637662712146558,0.027,0.249,1.4863110625701118e-28,NMRK2,NMRK2,ENSNFUG00015025465,nicotinamide riboside kinase 2,,NA,NA
2.8360526374275197e-32,0.6131073763565609,0.909,0.891,2.0518840831788106e-28,SERBP1,SERBP1,ENSNFUG00015010402,plasminogen activator inhibitor 1 RNA-binding protein-like,ENSG00000142864,SERBP1,SERPINE1 mRNA binding protein 1
3.097447622566497e-32,-0.503508612986838,0.008,0.195,2.2410033549268604e-28,iqgap3,iqgap3,ENSNFUG00015019692,IQ motif containing GTPase activating protein 3,ENSG00000183856,IQGAP3,IQ motif containing GTPase activating protein 3
3.868955285546855e-32,-0.7083037545957525,0.074,0.341,2.7991891490931498e-28,med29,med29,ENSNFUG00015019608,mediator complex subunit 29,,NA,NA
4.0429772486474273e-32,-0.5419395421141875,0.019,0.23,2.925094039396414e-28,PIDD,PIDD,ENSNFUG00015004987,p53-induced death domain protein 1,,NA,NA
4.251220532851574e-32,-0.7400734178593602,0.418,0.756,3.0757580555181137e-28,U2AF1.1,NA,NA,NA,NA,NA,NA
4.796963042367142e-32,-0.9363246807930539,0.864,0.963,3.470602761152627e-28,ENSNFUG00015022838,,ENSNFUG00015022838,NA,,NA,NA
4.886300146196421e-32,-0.7751105411325651,0.179,0.501,3.5352381557731105e-28,UCHL5,UCHL5,ENSNFUG00015009918,ubiquitin C-terminal hydrolase L5,ENSG00000116750,UCHL5,ubiquitin C-terminal hydrolase L5
6.779439615071199e-32,-0.5591445515906529,0.014,0.212,4.904924561504013e-28,ENSNFUG00015023478,,ENSNFUG00015023478,"RB binding protein 8, endonuclease",ENSG00000101773,RBBP8,"RB binding protein 8, endonuclease"
8.538572420104598e-32,0.2904058921835624,1,1,6.177657145945677e-28,GRID2IPA,GRID2IPA,ENSNFUG00015018125,delphilin-like,ENSG00000215045,GRID2IP,Grid2 interacting protein
2.4730531662036338e-31,-0.5297753645223572,0.013,0.207,1.7892539657483292e-27,gria3a,gria3a,ENSNFUG00015013592,"glutamate receptor, ionotropic, AMPA 3a",ENSG00000125675,GRIA3,glutamate ionotropic receptor AMPA type subunit 3
3.1072216694455026e-31,0.2749127497770987,1,0.998,2.248074877843821e-27,zgc:171772,NA,NA,NA,NA,NA,NA
4.10626102354753e-31,-0.5485817638910702,0.004,0.178,2.9708798505366376e-27,ENSNFUG00015012972,,ENSNFUG00015012972,NA,ENSG00000187475,H1-6,"H1.6 linker histone, cluster member"
5.640438703699721e-31,-0.8564472159665096,0.221,0.551,4.0808574021267485e-27,cenps,cenps,ENSNFUG00015018071,centromere protein S,ENSG00000175279,CENPS,centromere protein S
5.640438703699721e-31,-0.8564472159665096,0.221,0.551,4.0808574021267485e-27,cenps,cenps,ENSNFUG00015018071,centromere protein S,ENSG00000251503,CENPS-CORT,CENPS-CORT readthrough
6.070651138702847e-31,0.2918233238870256,1,0.995,4.39211609885151e-27,rack1,rack1,ENSNFUG00015012048,receptor for activated C kinase 1,ENSG00000204628,RACK1,receptor for activated C kinase 1
6.4519204081181984e-31,0.36984114918307576,1,1,4.667964415273517e-27,RPLP0,RPLP0,ENSNFUG00015011674,ribosomal protein lateral stalk subunit P0,ENSG00000089157,RPLP0,ribosomal protein lateral stalk subunit P0
6.916391645745512e-31,-0.6931347248686814,0.404,0.76,5.004009355696878e-27,MED11,MED11,ENSNFUG00015005054,mediator complex subunit 11,ENSG00000161920,MED11,mediator complex subunit 11
7.977187288210189e-31,1.00762773489253,0.369,0.057,5.7714950030200715e-27,HELLS,HELLS,ENSNFUG00015001451,"helicase, lymphoid specific",ENSG00000119969,HELLS,"helicase, lymphoid specific"
1.3195783195178256e-30,0.6337377385885556,0.911,0.844,9.547149141711469e-27,eef1da,eef1da,ENSNFUG00015018822,elongation factor 1-delta-like,ENSG00000114654,EFCC1,EF-hand and coiled-coil domain containing 1
1.3701391844424417e-30,-0.4593574118844224,0.008,0.188,9.912956999441066e-27,MIS18BP1,MIS18BP1,ENSNFUG00015016877,MIS18 binding protein 1,ENSG00000129534,MIS18BP1,MIS18 binding protein 1
1.5815698667611302e-30,-0.6694794372832287,0.107,0.395,1.1442657986016778e-26,Nfu-g-1-010063,NA,NA,NA,NA,NA,NA
1.8522154960140525e-30,-0.5707050383632082,0.036,0.259,1.340077911366167e-26,Nfu-g-1-000613,NA,NA,NA,NA,NA,NA
2.3129300253086723e-30,-0.8002245468423812,0.103,0.373,1.6734048733108245e-26,CETN4,CETN4,ENSNFUG00015002501,caltractin-like,,NA,NA
2.5396075224727636e-30,-0.6900146108886284,0.049,0.281,1.8374060425090444e-26,E2F8,E2F8,ENSNFUG00015004061,E2F transcription factor 8,ENSG00000129173,E2F8,E2F transcription factor 8
3.509748937793209e-30,-0.6648890031978352,0.631,0.859,2.5393033564933867e-26,dad1,dad1,ENSNFUG00015006870,defender against cell death 1,ENSG00000129562,DAD1,defender against cell death 1
3.800071133543803e-30,-0.738152855615573,0.466,0.765,2.749351465118941e-26,puf60b,puf60b,ENSNFUG00015013147,poly(U) binding splicing factor 60,ENSG00000179950,PUF60,poly(U) binding splicing factor 60
4.993253847682619e-30,-0.48251624822700545,0.003,0.168,3.612619158798375e-26,ENSNFUG00015023846,,ENSNFUG00015023846,NA,,NA,NA
6.116830635955993e-30,-0.7261882714970181,0.08,0.338,4.425526965114161e-26,wee1,wee1,ENSNFUG00015015377,WEE1 G2 checkpoint kinase,ENSG00000166483,WEE1,WEE1 G2 checkpoint kinase
1.2550577513232722e-29,0.25800078496818557,1,0.995,9.080342830823874e-26,rps23,rps23,ENSNFUG00015006818,ribosomal protein S23,ENSG00000186468,RPS23,ribosomal protein S23
2.0570041972449973e-29,-0.47619811403126283,0,0.156,1.4882425367067555e-25,ENSNFUG00015003118,,ENSNFUG00015003118,NA,,NA,NA
2.1101984804018077e-29,-0.5989146022325836,0.034,0.247,1.5267286005707078e-25,HMMR,HMMR,ENSNFUG00015013511,hyaluronan mediated motility receptor,ENSG00000072571,HMMR,hyaluronan mediated motility receptor
3.1185465401004966e-29,1.009148744409567,0.655,0.319,2.2562684217627093e-25,"NASP","NASP",ENSNFUG00015009687,histone-binding protein N1/N2-like,ENSG00000132780,"NASP",nuclear autoantigenic sperm protein
4.7245938619891353e-29,-0.5196150461887081,0.039,0.259,3.4182436591491394e-25,OVCA2,OVCA2,ENSNFUG00015008201,OVCA2 serine hydrolase domain containing,ENSG00000262664,OVCA2,OVCA2 serine hydrolase domain containing
5.98827096348003e-29,-0.44780239717100817,0,0.153,4.332514042077801e-25,kif23,kif23,ENSNFUG00015006836,kinesin-like protein KIF23,ENSG00000137807,KIF23,kinesin family member 23
7.469188461010963e-29,-0.4453914588737857,0.004,0.165,5.403957851541432e-25,diaph3,diaph3,ENSNFUG00015011324,diaphanous-related formin 3,ENSG00000139734,DIAPH3,diaphanous related formin 3
1.0020962477225175e-28,0.8597370154470393,0.277,0.01,7.250166352272414e-25,CDCA7A,CDCA7A,ENSNFUG00015023419,cell division cycle associated 7,ENSG00000144354,CDCA7,cell division cycle associated 7
1.0099182551317113e-28,0.28962979672432176,1,1,7.306758575877931e-25,RPS6,RPS6,ENSNFUG00015001705,ribosomal protein S6,ENSG00000137154,RPS6,ribosomal protein S6
1.150444743791026e-28,0.2556323921923864,1,1,8.323467721328073e-25,RPL21,RPL21,ENSNFUG00015024091,ribosomal protein L21,ENSG00000122026,RPL21,ribosomal protein L21
1.5951148302424183e-28,-0.602049411538244,0.78,0.919,1.1540655796803896e-24,gng5,gng5,ENSNFUG00015019186,guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5-like,ENSG00000133136,GNG5P2,G protein subunit gamma 5 pseudogene 2
1.5951148302424183e-28,-0.602049411538244,0.78,0.919,1.1540655796803896e-24,gng5,gng5,ENSNFUG00015019186,guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5-like,ENSG00000174021,GNG5,G protein subunit gamma 5
4.299456956843902e-28,-0.42332321212118623,0.003,0.158,3.1106571082765635e-24,ENSNFUG00015006248,,ENSNFUG00015006248,NA,ENSG00000146047,H2BC1,H2B clustered histone 1
4.314572386932597e-28,-0.7683523588411058,0.233,0.536,3.1215931219457338e-24,sptbn2,sptbn2,ENSNFUG00015007110,"spectrin beta chain, non-erythrocytic 1-like",ENSG00000173898,SPTBN2,"spectrin beta, non-erythrocytic 2"
4.866102384429265e-28,-0.7514184252206242,0.163,0.452,3.520625075134573e-24,HADHAB,HADHAB,ENSNFUG00015020050,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha,ENSG00000084754,HADHA,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha
7.053467407505711e-28,-0.7454203548414116,0.115,0.395,5.1031836693303816e-24,RNASEH2A,RNASEH2A,ENSNFUG00015018947,ribonuclease H2 subunit A,ENSG00000104889,RNASEH2A,ribonuclease H2 subunit A
7.49016432811454e-28,-0.509722335806553,0.003,0.156,5.41913389139087e-24,cita,cita,ENSNFUG00015009195,citron rho-interacting serine/threonine kinase a,ENSG00000122966,CIT,citron rho-interacting serine/threonine kinase
3.0074351445739892e-27,0.2615292531509743,1,1,2.1758793270992812e-23,RPL13,RPL13,ENSNFUG00015019590,ribosomal protein L13,ENSG00000167526,RPL13,ribosomal protein L13
3.028972146017504e-27,-0.7607824342845315,0.505,0.788,2.191461347643664e-23,LSM8,LSM8,ENSNFUG00015011629,"LSM8 homolog, U6 small nuclear RNA associated",ENSG00000128534,LSM8,"LSM8 homolog, U6 small nuclear RNA associated"
3.554294542971817e-27,-0.6783195577618686,0.163,0.472,2.5715321018401094e-23,ENSNFUG00015025210,,ENSNFUG00015025210,NA,,NA,NA
5.866968068086485e-27,-0.6393040455124721,0.182,0.484,4.2447513972605714e-23,uchl3,uchl3,ENSNFUG00015014019,ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase),ENSG00000118939,UCHL3,ubiquitin C-terminal hydrolase L3
5.883605846183241e-27,0.8319241348497399,0.301,0.037,4.256788829713575e-23,TCN2L,TCN2L,ENSNFUG00015023018,transcobalamin-2-like,ENSG00000185339,TCN2,transcobalamin 2
6.032236744293641e-27,-0.48161690272194935,0.047,0.264,4.364323284496449e-23,lin52,lin52,ENSNFUG00015016654,lin-52 DREAM MuvB core complex component,ENSG00000205659,LIN52,lin-52 DREAM MuvB core complex component
6.897540183988595e-27,-0.6420578313665701,0.131,0.412,4.990370323115748e-23,GABPA,GABPA,ENSNFUG00015006131,GA binding protein transcription factor subunit alpha,ENSG00000154727,GABPA,GA binding protein transcription factor subunit alpha
7.376119530506272e-27,-0.6212613273017056,0.083,0.328,5.336622480321288e-23,tp53,tp53,ENSNFUG00015001875,"Nothobranchius furzeri tumor protein p53 (tp53), mRNA.",ENSG00000141510,TP53,tumor protein p53
8.550983498329883e-27,0.8230486410656392,0.427,0.136,6.18663656104167e-23,ZNF593,ZNF593,ENSNFUG00015008490,zinc finger protein 593,ENSG00000142684,ZNF593,zinc finger protein 593
9.831268135551228e-27,0.25888271606938407,1,0.998,7.112922496071313e-23,RPS15A,NA,NA,NA,NA,NA,NA
1.0074012965802897e-26,-0.5619582794859438,0.056,0.281,7.288548380758396e-23,irak1bp1,irak1bp1,ENSNFUG00015003333,interleukin-1 receptor-associated kinase 1 binding protein 1,ENSG00000146243,IRAK1BP1,interleukin 1 receptor associated kinase 1 binding protein 1
1.537154014055948e-26,-0.6178747424883146,0.097,0.346,1.1121309291694783e-22,CLN6A,CLN6A,ENSNFUG00015006243,CLN6 transmembrane ER protein,ENSG00000128973,CLN6,CLN6 transmembrane ER protein
1.6816252628765054e-26,-0.46072596435859625,0.01,0.173,1.2166558776911516e-22,ncapd2,ncapd2,ENSNFUG00015002195,"non-SMC condensin I complex, subunit D2",ENSG00000010292,NCAPD2,non-SMC condensin I complex subunit D2
2.6143227034381274e-26,-0.6313353493192908,0.113,0.38,1.8914624759374852e-22,NUP93,NUP93,ENSNFUG00015023542,nucleoporin 93,ENSG00000102900,NUP93,nucleoporin 93
2.681659173909992e-26,-0.6142602552548044,0.087,0.328,1.9401804123238791e-22,CABZ01063556.1,CABZ01063556.1,ENSNFUG00015002830,L antigen family member 3,ENSG00000196976,LAGE3,L antigen family member 3
2.681659173909992e-26,-0.6142602552548044,0.087,0.328,1.9401804123238791e-22,CABZ01063556.1,CABZ01063556.1,ENSNFUG00015002830,L antigen family member 3,ENSG00000126890,CTAG2,cancer/testis antigen 2
2.681659173909992e-26,-0.6142602552548044,0.087,0.328,1.9401804123238791e-22,CABZ01063556.1,CABZ01063556.1,ENSNFUG00015002830,L antigen family member 3,ENSG00000184033,CTAG1B,cancer/testis antigen 1B
2.681659173909992e-26,-0.6142602552548044,0.087,0.328,1.9401804123238791e-22,CABZ01063556.1,CABZ01063556.1,ENSNFUG00015002830,L antigen family member 3,ENSG00000268651,CTAG1A,cancer/testis antigen 1A
7.805926924576071e-26,-0.427413730290893,0.003,0.146,5.647588129930787e-22,ENSNFUG00015012975,,ENSNFUG00015012975,NA,,NA,NA
1.06283337082493e-25,-0.628808975137673,0.116,0.383,7.68959943791837e-22,timm44,timm44,ENSNFUG00015025438,mitochondrial import inner membrane translocase subunit TIM44-like,ENSG00000104980,TIMM44,translocase of inner mitochondrial membrane 44
1.0805499226443774e-25,-0.7197690465380293,0.351,0.654,7.8177786903320705e-22,DPY30,DPY30,ENSNFUG00015001912,dpy-30 histone methyltransferase complex regulatory subunit,ENSG00000162961,DPY30,dpy-30 histone methyltransferase complex regulatory subunit
1.11056986306621e-25,-0.7235001530068437,0.144,0.415,8.034972959284029e-22,GMNN,GMNN,ENSNFUG00015015322,geminin DNA replication inhibitor,ENSG00000112312,GMNN,geminin DNA replication inhibitor
1.6769839613019529e-25,-0.5523484850124778,0.078,0.311,1.213297896001963e-21,ELP5,ELP5,ENSNFUG00015002049,elongator acetyltransferase complex subunit 5,ENSG00000170291,ELP5,elongator acetyltransferase complex subunit 5
